CLUES,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
CLSSA001841,2.0,6.0,2009,41,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
CLSSA002466,1.0,1.0,2011,26,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002466,1.0,1.0,2012,11,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002466,1.0,1.0,2013,23,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002466,1.0,2.0,2011,684,URGENCIA CALIFICADA,MEDICA
CLSSA002466,1.0,2.0,2012,8567,URGENCIA CALIFICADA,MEDICA
CLSSA002466,1.0,2.0,2013,1860,URGENCIA CALIFICADA,MEDICA
CLSSA002466,1.0,2.0,2014,13,URGENCIA CALIFICADA,MEDICA
CLSSA002466,1.0,2.0,2015,11,URGENCIA CALIFICADA,MEDICA
CLSSA002466,1.0,3.0,2011,208,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,1.0,3.0,2012,1642,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,1.0,3.0,2013,184,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,1.0,3.0,2014,6,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,1.0,4.0,2011,111,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002466,1.0,4.0,2013,6,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002466,1.0,9.0,2012,1,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002466,1.0,9.0,2013,1,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002466,2.0,1.0,2011,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002466,2.0,1.0,2013,19,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002466,2.0,1.0,2014,58,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002466,2.0,2.0,2010,684,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,2.0,2011,1946,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,2.0,2012,24,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,2.0,2013,845,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,2.0,2014,624,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,2.0,2015,67,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,2.0,2016,2,URGENCIA NO CALIFICADA,MEDICA
CLSSA002466,2.0,3.0,2010,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,2.0,3.0,2011,378,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,2.0,3.0,2012,3,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,2.0,3.0,2013,51,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,2.0,3.0,2014,202,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,2.0,3.0,2015,11,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002466,2.0,4.0,2011,80,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002466,2.0,4.0,2013,60,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002466,2.0,4.0,2014,174,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002466,2.0,4.0,2015,4,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002466,2.0,9.0,2013,48,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,1.0,2010,31,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,1.0,1.0,2011,75,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,1.0,1.0,2012,32,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,1.0,1.0,2013,338,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,1.0,1.0,2014,508,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,1.0,2.0,2010,292,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,2.0,2011,1777,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,2.0,2012,1791,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,2.0,2013,11343,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,2.0,2014,6151,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,2.0,2015,5505,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,2.0,2016,5630,URGENCIA CALIFICADA,MEDICA
CLSSA002710,1.0,3.0,2010,186,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,3.0,2011,724,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,3.0,2012,685,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,3.0,2013,1640,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,3.0,2014,1498,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,3.0,2015,1927,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,3.0,2016,32,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,1.0,4.0,2010,21,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,4.0,2011,399,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,4.0,2012,136,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,4.0,2013,687,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,4.0,2014,169,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,4.0,2015,6,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,4.0,2016,1,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002710,1.0,9.0,2010,16,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,9.0,2011,21,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,9.0,2012,10,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,9.0,2013,25,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,9.0,2014,1,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,9.0,2015,5,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,1.0,9.0,2016,1,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,1.0,2010,158,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,2.0,1.0,2011,452,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,2.0,1.0,2012,596,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,2.0,1.0,2013,4,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,2.0,1.0,2016,11,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002710,2.0,2.0,2010,3369,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,2.0,2011,11833,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,2.0,2012,11046,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,2.0,2013,5,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,2.0,2014,1,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,2.0,2015,7,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,2.0,2016,164,URGENCIA NO CALIFICADA,MEDICA
CLSSA002710,2.0,3.0,2010,573,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,2.0,3.0,2011,1307,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,2.0,3.0,2012,1852,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,2.0,3.0,2013,1,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,2.0,3.0,2015,17,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,2.0,3.0,2016,84,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002710,2.0,4.0,2010,228,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002710,2.0,4.0,2011,1022,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002710,2.0,4.0,2012,878,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002710,2.0,4.0,2013,2,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002710,2.0,4.0,2016,5,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002710,2.0,9.0,2010,1897,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,9.0,2011,3568,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,9.0,2012,5704,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,9.0,2013,3,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,9.0,2014,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,9.0,2015,43,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002710,2.0,9.0,2016,19,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002734,1.0,1.0,2011,7,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,1.0,1.0,2012,154,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,1.0,1.0,2013,2,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,1.0,1.0,2014,1,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,1.0,2.0,2011,233,URGENCIA CALIFICADA,MEDICA
CLSSA002734,1.0,2.0,2012,445,URGENCIA CALIFICADA,MEDICA
CLSSA002734,1.0,2.0,2013,283,URGENCIA CALIFICADA,MEDICA
CLSSA002734,1.0,2.0,2014,15,URGENCIA CALIFICADA,MEDICA
CLSSA002734,1.0,2.0,2015,3,URGENCIA CALIFICADA,MEDICA
CLSSA002734,1.0,2.0,2016,75,URGENCIA CALIFICADA,MEDICA
CLSSA002734,1.0,3.0,2011,1060,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,1.0,3.0,2012,2450,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,1.0,3.0,2013,1829,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,1.0,3.0,2014,857,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,1.0,3.0,2015,215,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,1.0,3.0,2016,178,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,1.0,4.0,2012,1,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002734,1.0,4.0,2014,1,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002734,1.0,9.0,2016,44,URGENCIA CALIFICADA,NO ESPECIFICADO
CLSSA002734,2.0,1.0,2011,358,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,2.0,1.0,2012,47,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,2.0,1.0,2014,5,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002734,2.0,2.0,2011,7347,URGENCIA NO CALIFICADA,MEDICA
CLSSA002734,2.0,2.0,2012,7373,URGENCIA NO CALIFICADA,MEDICA
CLSSA002734,2.0,2.0,2013,9264,URGENCIA NO CALIFICADA,MEDICA
CLSSA002734,2.0,2.0,2014,9329,URGENCIA NO CALIFICADA,MEDICA
CLSSA002734,2.0,2.0,2015,10370,URGENCIA NO CALIFICADA,MEDICA
CLSSA002734,2.0,2.0,2016,6439,URGENCIA NO CALIFICADA,MEDICA
CLSSA002734,2.0,3.0,2011,3135,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,2.0,3.0,2012,4149,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,2.0,3.0,2013,4754,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,2.0,3.0,2014,2088,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,2.0,3.0,2015,10,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,2.0,3.0,2016,6,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002734,2.0,4.0,2011,48,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002734,2.0,4.0,2012,2,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002734,2.0,4.0,2013,2,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002734,2.0,4.0,2016,1,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002734,2.0,9.0,2011,4,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002734,2.0,9.0,2016,77,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CLSSA002763,1.0,1.0,2014,2206,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002763,1.0,1.0,2015,866,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002763,1.0,1.0,2016,213,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002763,1.0,2.0,2014,5350,URGENCIA CALIFICADA,MEDICA
CLSSA002763,1.0,2.0,2015,2000,URGENCIA CALIFICADA,MEDICA
CLSSA002763,1.0,2.0,2016,466,URGENCIA CALIFICADA,MEDICA
CLSSA002763,1.0,3.0,2014,2733,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002763,1.0,3.0,2015,1098,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002763,1.0,3.0,2016,301,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CLSSA002763,1.0,4.0,2014,1303,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002763,1.0,4.0,2015,693,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002763,1.0,4.0,2016,183,URGENCIA CALIFICADA,PEDIATRICA
CLSSA002763,2.0,1.0,2014,355,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002763,2.0,1.0,2015,1607,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002763,2.0,1.0,2016,2165,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CLSSA002763,2.0,2.0,2014,1827,URGENCIA NO CALIFICADA,MEDICA
CLSSA002763,2.0,2.0,2015,6097,URGENCIA NO CALIFICADA,MEDICA
CLSSA002763,2.0,2.0,2016,7361,URGENCIA NO CALIFICADA,MEDICA
CLSSA002763,2.0,3.0,2014,668,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002763,2.0,3.0,2015,2748,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002763,2.0,3.0,2016,3122,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002763,2.0,4.0,2014,160,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002763,2.0,4.0,2015,902,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002763,2.0,4.0,2016,1201,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002862,1.0,2.0,2015,2234,URGENCIA CALIFICADA,MEDICA
CLSSA002862,1.0,2.0,2016,6447,URGENCIA CALIFICADA,MEDICA
CLSSA002862,2.0,2.0,2015,5910,URGENCIA NO CALIFICADA,MEDICA
CLSSA002862,2.0,2.0,2016,20118,URGENCIA NO CALIFICADA,MEDICA
CLSSA002862,2.0,3.0,2016,309,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CLSSA002862,2.0,4.0,2016,47,URGENCIA NO CALIFICADA,PEDIATRICA
CLSSA002862,3.0,2.0,2016,20,APOYO A SERVICIOS DE MEDICINA GENERAL,MEDICA
CMSSA000125,-1.0,1.0,2009,1047,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,2.0,2009,9926,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,3.0,2009,96,URGENCIA CALIFICADA,QUIRURGICA
CMSSA000125,1.0,4.0,2009,1566,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,5.0,2009,508,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,2.0,6.0,2009,8464,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
CMSSA000125,3.0,7.0,2009,2,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
CMSSA000125,-1.0,9.0,2009,2,,NO ESPECIFICADO
CMSSA000125,1.0,1.0,2010,293,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,1.0,2011,515,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,1.0,2012,971,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,1.0,2013,1040,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,1.0,2014,1048,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,1.0,2015,704,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,1.0,2016,860,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,1.0,2.0,2010,5729,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,2.0,2011,6007,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,2.0,2012,5591,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,2.0,2013,5241,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,2.0,2014,6690,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,2.0,2015,6208,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,2.0,2016,5651,URGENCIA CALIFICADA,MEDICA
CMSSA000125,1.0,3.0,2010,95,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,3.0,2011,31,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,3.0,2012,29,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,3.0,2013,19,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,3.0,2014,1441,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,3.0,2015,104,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,3.0,2016,507,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,1.0,4.0,2010,1150,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,4.0,2011,1733,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,4.0,2012,1829,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,4.0,2013,1615,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,4.0,2014,1554,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,4.0,2015,1103,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,4.0,2016,823,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000125,1.0,9.0,2010,352,URGENCIA CALIFICADA,NO ESPECIFICADO
CMSSA000125,2.0,1.0,2010,182,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,1.0,2011,430,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,1.0,2012,885,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,1.0,2013,1024,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,1.0,2014,1162,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,1.0,2015,1045,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,1.0,2016,1395,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000125,2.0,2.0,2010,4234,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,2.0,2011,6366,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,2.0,2012,9825,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,2.0,2013,8301,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,2.0,2014,10598,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,2.0,2015,13792,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,2.0,2016,12590,URGENCIA NO CALIFICADA,MEDICA
CMSSA000125,2.0,3.0,2010,13,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,3.0,2011,14,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,3.0,2012,16,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,3.0,2013,19,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,3.0,2014,236,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,3.0,2015,326,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,3.0,2016,3564,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
CMSSA000125,2.0,4.0,2010,807,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,4.0,2011,859,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,4.0,2012,2952,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,4.0,2013,1209,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,4.0,2014,1374,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,4.0,2015,1215,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,4.0,2016,1069,URGENCIA NO CALIFICADA,PEDIATRICA
CMSSA000125,2.0,9.0,2010,168,URGENCIA NO CALIFICADA,NO ESPECIFICADO
CMSSA000586,1.0,1.0,2010,8,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,1.0,1.0,2011,87,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,1.0,1.0,2012,162,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,1.0,1.0,2013,214,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,1.0,1.0,2014,231,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,1.0,1.0,2015,208,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,1.0,2.0,2010,2124,URGENCIA CALIFICADA,MEDICA
CMSSA000586,1.0,2.0,2011,1985,URGENCIA CALIFICADA,MEDICA
CMSSA000586,1.0,2.0,2012,1453,URGENCIA CALIFICADA,MEDICA
CMSSA000586,1.0,2.0,2013,1957,URGENCIA CALIFICADA,MEDICA
CMSSA000586,1.0,2.0,2014,1229,URGENCIA CALIFICADA,MEDICA
CMSSA000586,1.0,2.0,2015,1501,URGENCIA CALIFICADA,MEDICA
CMSSA000586,1.0,3.0,2010,4,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000586,1.0,3.0,2011,42,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000586,1.0,3.0,2012,16,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000586,1.0,3.0,2013,38,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000586,1.0,3.0,2014,33,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000586,1.0,3.0,2015,40,URGENCIA CALIFICADA,GINECO-OBSTETRICA
CMSSA000586,1.0,4.0,2010,66,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000586,1.0,4.0,2011,164,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000586,1.0,4.0,2012,156,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000586,1.0,4.0,2013,105,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000586,1.0,4.0,2014,109,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000586,1.0,4.0,2015,134,URGENCIA CALIFICADA,PEDIATRICA
CMSSA000586,1.0,9.0,2015,1,URGENCIA CALIFICADA,NO ESPECIFICADO
CMSSA000586,2.0,1.0,2010,6,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,2.0,1.0,2011,7,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,2.0,1.0,2012,26,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,2.0,1.0,2013,26,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,2.0,1.0,2014,7,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,2.0,1.0,2015,20,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
CMSSA000586,2.0,2.0,2010,1908,URGENCIA NO CALIFICADA,MEDICA
CMSSA000586,2.0,2.0,2011,1526,URGENCIA NO CALIFICADA,MEDICA
CMSSA000586,2.0,2.0,2012,1690,URGENCIA NO CALIFICADA,MEDICA
