,CLUES,NOMBRE DE LA ENTIDAD,NOMBRE DEL MUNICIPIO,NOMBRE DE LA LOCALIDAD,NOMBRE DE LA JURISDICCION,CLAVE DE LA INSTITUCION,NOMBRE DE TIPOLOGIA,CONSULTORIOS DE MED GRAL,CONSULTORIOS EN OTRAS AREAS,TOTAL DE CONSULTORIOS,CAMAS EN AREA DE HOS,CAMAS EN OTRAS AREAS,TOTAL DE CAMAS,NOMBRE DE LA UNIDAD,OBSERVACIONES DE LA DIRECCION,CODIGO POSTAL,ESTATUS DE OPERACION,LONGITUD,LATITUD,NIVEL ATENCION
7147,DFSMP003952,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,2,0,2,8,0,8,CLÍNICA GENESIS XXI,"HORACIO RUÍZ 150, COL. AVÍACIÓN CIVIL",99999.0,EN OPERACION,-99.0783847729017,19.414413237900295,SEGUNDO NIVEL
7148,DFSMP003964,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,3,0,3,MÉDICA NATIVIDAD,"VALENTÍN GÓMEZ FARIAS NO 80, COL. CONSEJO AGRARISTA MEXICANO",9760.0,EN OPERACION,-99.059,19.3295,SEGUNDO NIVEL
7149,DFSMP003976,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,4,0,4,CENTRAL MÉDICA BELEN,"HANK GONZÁLEZ MZA. 2 LT. 22, COL. 2DA. AMPLIACIÓN SANTIAGO",99999.0,EN OPERACION,-99.0119,19.3459,SEGUNDO NIVEL
7150,DFSMP003981,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,2,0,2,5,0,5,CLÍNICA MÉDICA CEDIT,"JAVIER ROJO GOMEZ NO 489, COL. AGRICOLA ORIENTAL",8500.0,EN OPERACION,-99.07408198,19.39158536,SEGUNDO NIVEL
7151,DFSMP003993,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,17,0,17,7,0,7,SANATORIO DE MARÍA AUXILIADORA S.A. DE C.V.,"KRAMER 110, COL. ATLANTIDA",99999.0,EN OPERACION,-99.14573074,19.33933693,SEGUNDO NIVEL
7152,DFSMP004005,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,6,0,6,1,0,1,SERVICIO MÉDICO QUIRÚRGICO,"AMATL 155, COL. PEDREGAL DE SANTO DOMINGO",99999.0,EN OPERACION,-99.1673,19.3259,SEGUNDO NIVEL
7153,DFSMP004010,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,7,0,7,1,0,1,CONSULTORIO MÉDICO ESPECIALIZADO AHUANUSCO,"AHUANUSCO 153 - B, COL. SANTO DOMINGO",99999.0,EN OPERACION,-99.1674657,19.3214902,SEGUNDO NIVEL
7154,DFSMP004022,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CENTRO QUIRÚRGICO Y MEDICINA INTEGRAL TLÁHUAC,"EMILIANO ZAPATA 5, COL. BARRIO LOS REYES",99999.0,EN OPERACION,-99.00451713,19.26813497,SEGUNDO NIVEL
7156,DFSMP004046,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,6,0,6,CLÍNICA MÉDICA SAN JUDAS TADEO,"PRIMERA CERRADA DE PERSEVERANCIA 9, COL. CITLALLI",99999.0,EN OPERACION,-99.0234,19.3441,SEGUNDO NIVEL
7158,DFSMP004063,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,1,0,1,4,0,4,SERVICIO MÉDICO SANTO DOMINGO,"AHUEJOTE 147, COL. SANTO DOMINGO COYOACÁN",99999.0,EN OPERACION,-99.1638,19.3309,SEGUNDO NIVEL
7159,DFSMP004075,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,1,0,1,4,0,4,SANATORIO SAN FELIPE DE JESÚS,"TALPA MZA 82 LT 30 ESQ. TULTITLAN, COL. SAN FELIPE DE JESÚS",99999.0,EN OPERACION,-99.0777,19.4951,SEGUNDO NIVEL
7162,DFSMP004104,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SMP,NO ESPECIFICADO,2,0,2,2,0,2,"MÉDICA MILPA ALTA, S.A. DE C.V.","AV. MICHOACÁN ORIENTE NO. 75, COL. BARRIO LA CONCEPCIÓN",12000.0,EN OPERACION,-99.02092424226794,19.1925217324344,SEGUNDO NIVEL
7163,DFSMP004116,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,1,0,1,1,0,1,CLÍNICA DR. ARTURO GONZÁLEZ CANALES,"SEVERINO CENICEROS NO. 10, COL. BARRIO DE SAN JUAN",13000.0,EN OPERACION,-99.0067709,19.2694736,SEGUNDO NIVEL
7164,DFSMP004121,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,2,0,2,5,0,5,CLÍNICA DEL CRISTO DEL PEDREGAL,"CANSAHCAB NO. 92, COL. PEDREGAL DE SAN NICOLÁS",14100.0,EN OPERACION,-99.2317387,19.29377054,SEGUNDO NIVEL
7165,DFSMP004133,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CONSULTORIO MÉDICO SAN MARCOS,"BOKOBA 202, COL. PEDREGAL DE SAN NICOLÁS",14100.0,EN OPERACION,-99.2283278,19.2894909,SEGUNDO NIVEL
7166,DFSMP004145,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CONSULTORIO MÉDICO DR. ROBERTO MORENO OROZCO,"PROLONGACIÓN BEKAL MZ. 31 LOTE 2, COL. LOMAS DE PADIERNA SUR",14740.0,EN OPERACION,-99.225,19.3083,SEGUNDO NIVEL
7167,DFSMP004150,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,5,0,5,10,0,10,CLÍNICA VILLA COAPA LA VEREDA S.C.,"AV. LA VEREDA NO. 33, COL. VILLA COAPA",14390.0,EN OPERACION,-99.124423,19.291281,SEGUNDO NIVEL
7168,DFSMP004162,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,1,0,1,1,0,1,CONSULTORIO MÉDICO DR. J. ENRIQUE HERNÁNDEZ CHANONA,"BEKAL 212, COL. LOMAS DE PADIERNA SUR",14200.0,EN OPERACION,-99.225,19.3083,SEGUNDO NIVEL
7169,DFSMP004174,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CONSULTORIO MÉDICO FAMILIAR DR. ALBERTO ZUMAYA GALICIA,"LA ERA NO. 3, COL. SAN BARTOLO AMEYALCO",1800.0,EN OPERACION,-99.2730456,19.332472,SEGUNDO NIVEL
7170,DFSMP004186,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CLÍNICA MÉDICA SANTA LUCÍA,"AV SANTA LUCÍA NO 233, COL. OLIVAR DEL CONDE",1400.0,EN OPERACION,-99.2203652579883,19.369378417607134,SEGUNDO NIVEL
7171,DFSMP004191,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,6,0,6,6,0,6,CLÍNICA LORETO,"MORELOS NO. 83, COL. PROGRESO",99999.0,EN OPERACION,-99.20110599,19.34191664,SEGUNDO NIVEL
7172,DFSMP004203,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CONSULTORIO MÉDICO,"MIGUEL NEGRETE NO. 13, COL. BEJERO SANTA FE",99999.0,EN OPERACION,-99.2,19.4,SEGUNDO NIVEL
7173,DFSMP004215,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,2,0,2,6,0,6,SANATORIO DE MATERNIDAD JALALPA S.C.,"DÍAZ ORDAZ NO. 102, COL. JALALPA",99999.0,EN OPERACION,-99.2303707,19.3781659,SEGUNDO NIVEL
7175,DFSMP004232,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,15,0,15,45,0,45,"OPERADORA MEDICA INTEGRAL, SC - HOSPITAL OMICEDROS",,1030.0,EN OPERACION,-99.1855883,19.350596,SEGUNDO NIVEL
7178,DFSMP004261,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,1,0,1,4,0,4,CLÍNICA MÉDICA COLINAS,"ESPUELAS NO. 21, COL. COLINAS DEL SUR",99999.0,EN OPERACION,-99.23024383379015,19.367735868423694,SEGUNDO NIVEL
7179,DFSMP004273,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,4,0,4,SANATORIO NORMA,"6A DE CARLOS MANCILLA NO 26, COL. UH VICENTE GUERRERO",9220.0,EN OPERACION,-99.0931,19.3583,SEGUNDO NIVEL
7180,DFSMP004285,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,10,0,10,8,0,8,SERVICIOS MÉDICOS SOCIALES DEL HOSPITAL DE JESÚS,"MARIQUITA SÁNCHEZ NO. 324, COL. UNIDAD CTM CULHUACÁN",99999.0,EN OPERACION,-99.1154406,19.3266426,SEGUNDO NIVEL
7181,DFSMP004290,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,1,0,1,3,0,3,CLÍNICA MARÍA DE LOS ANGELES,"CAMINO DE LA ENSEÑANZA 27, COL. CAMPESTRE ARAGÓN",99999.0,EN OPERACION,-99.0812957,19.4842723,SEGUNDO NIVEL
7183,DFSMP004314,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,51,0,51,40,0,40,"OPERADORA HMG, S.A. DE C.V.","SUCHIL NO. 152, COL. ROSARIO",99999.0,EN OPERACION,-99.1441895,19.3277871,SEGUNDO NIVEL
7184,DFSMP004326,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,MAGA CONSULTORIOS MÉDICOS A.C.,"TUXPAN  45 A 8O. PISO, COL. ROMA SUR",99999.0,EN OPERACION,-99.1444,19.4431,SEGUNDO NIVEL
7186,DFSMP004343,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,2,0,2,2,0,2,CONSULTORIO MÉDICO INTEGRAL,"CLUB DEPORTIVO LEON 37, COL. VILLA LÁZARO CÁRDENAS",14370.0,EN OPERACION,-99.1366918,19.2970602,SEGUNDO NIVEL
7188,DFSMP004360,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,2,0,2,5,0,5,SANATORIO NIÑO  JESÚS,"NORTE 56 NO. 3728, COL. EMILIANO ZAPATA",99999.0,EN OPERACION,-99.116466,19.4610969,SEGUNDO NIVEL
7189,DFSMP004372,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CLÍNICA MÉDICA EN GENERAL,"CORONADO NO. 7, COL. EL PARAISO",99999.0,EN OPERACION,-99.0359291,19.376676,SEGUNDO NIVEL
7190,DFSMP004384,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,1,0,1,4,0,4,POLICLÍNICA DEL PEDREGAL AJUSCO COYOACÁN,"TEPALCATZIN 69, COL. AJUSCO COYOACÁN",99999.0,EN OPERACION,-99.1602305,19.31896348,SEGUNDO NIVEL
7192,DFSMP004401,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,CONSULTORIO DR. REYES,"LATERAL ANILLO PERIFERICO 59, COL. CONSTITUCIÓN DE 1917",99999.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7193,DFSMP004413,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,6,0,6,14,0,14,CLÍNICA DE NUESTRA SEÑORA DEL CARMEN S.C.,"HIDALGO NO 45, COL. VILLA AZCAPOTZALCO",2000.0,EN OPERACION,-99.1891185,19.4815208,SEGUNDO NIVEL
7194,DFSMP004425,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,2,0,2,15,0,15,HOSPITAL DE LA DIVINA PROVIDENCIA FELIPE Y SANTIAGO A.C.,"BELIZARIO DOMINGUEZ NO 171, COL. AZCAPOTZALCO",2000.0,EN OPERACION,-99.18445316148791,19.48086478945959,SEGUNDO NIVEL
7195,DFSMP004430,CIUDAD DE MEXICO,AZCAPOTZALCO,AZCAPOTZALCO,AZCAPOTZALCO,SMP,NO ESPECIFICADO,8,0,8,7,0,7,MÉDICA AZCAPOTZALCO,"AVENIDA AZCAPOTZALCO NO 534, COL. AZCAPOTZALCO",2070.0,EN OPERACION,-99.18711733,19.47811571,SEGUNDO NIVEL
7196,DFSMP004442,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,20,0,20,27,0,27,SANATORIO SAN FELIPE S.A DE C.V.,"MAR MEDITERRÁNEO 124, COL. TACUBA",11410.0,EN OPERACION,-99.18125821745889,19.458477071001017,SEGUNDO NIVEL
7198,DFSMP004466,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,28,0,28,44,0,44,HOSPITAL DE LA PURÍSIMA CONCEPCIÓN Y JESÚS DE NAZARENO (HOSPITAL DE JESÚS I.A.P.),"AV. 20 DE NOVIEMBRE 82, COL. CENTRO",6090.0,EN OPERACION,-99.13375145,19.42876287,SEGUNDO NIVEL
7199,DFSMP004471,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,2,0,2,6,0,6,CLÍNICA DR. GARCÍA SANTOS,"ZARCO 70, COL. GUERRERO",99999.0,EN OPERACION,-99.1459659,19.4417137,SEGUNDO NIVEL
7200,DFSMP004483,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,2,0,2,5,0,5,SANATORIO GLORIETA DE SAN JUAN,"CALZADA IGNACIO ZARAGOZA 1224, COL. AGRÍCOLA PANTITLÁN",99999.0,EN OPERACION,-99.05888701,19.39886668,SEGUNDO NIVEL
7201,DFSMP004495,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CLÍNICA MÉDICA SAN ANTONIO,"AV DEL RECREO NO 2108, COL. GABRIEL RAMOS MILLAN",8730.0,EN OPERACION,-99.1023654,19.3936525,SEGUNDO NIVEL
7203,DFSMP004512,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,3,0,3,UNIDAD MÉDICA 2000,"CALLE 2 NO 102-B, COL. GRANJAS DE SAN ANTONIO",9070.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7204,DFSMP004524,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,4,0,4,10,0,10,JOSÉ ENRIQUE TORRES SÁNCHEZ,"SUR 113 NO 2432, COL. GABRIEL RAMOS MILLAN",8720.0,EN OPERACION,-99.1081565,19.3960493,SEGUNDO NIVEL
7205,DFSMP004536,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,3,0,3,8,0,8,CLÍNICA IZTACALCO,"PARAJE TLACATENCO 5, COL. SAN MIGUEL IZTACALCO",99999.0,EN OPERACION,-99.11512344,19.39056792,SEGUNDO NIVEL
7207,DFSMP004553,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,4,0,4,6,0,6,SANATORIO SAN LORENZO,"SAN ANTONIO 36 MZ 771 LT 7, COL. SAN LORENZO TEZONCO",9900.0,EN OPERACION,-99.07474246,19.30561379,SEGUNDO NIVEL
7208,DFSMP004565,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,42,0,42,27,0,27,SEDNA HOSPITAL S.A. DE C.V.,"PERIFÉRICO SUR NO. 5246, COL. PEDREGAL DE CARRASCO",4700.0,EN OPERACION,-99.17402162,19.30312065,SEGUNDO NIVEL
7209,DFSMP004570,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SMP,NO ESPECIFICADO,3,0,3,4,0,4,CENTRO DE CUIDADOS MÉDICOS,"AV. ARBOLEDAS NO 18-C, COL. AMPLIACION TEPEPAN",16029.0,EN OPERACION,-99.12879757,19.26280891,SEGUNDO NIVEL
7210,DFSMP004582,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,DRA. AURORA SERVÍN ARREOLA,"FERNANDO MONTES DE OCA MZA 10 LT 18, COL. GUADALUPE DEL MORAL",9300.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7211,DFSMP004594,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SMP,NO ESPECIFICADO,3,0,3,10,0,10,EVARISTO ÁVILA CORTÉS,"GUINEAS 64, COL. HÉROES DE CERRO PRIETO",99999.0,EN OPERACION,-99.0975657,19.4516154,SEGUNDO NIVEL
7212,DFSMP004606,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,3,0,3,GRUPO MÉDICO SANTISIMA TRINIDAD II S.A. DE C.V.,"AV. SAN LORENZO 1373, COL. CERRO DE LA ESTRELLA",99999.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7213,DFSMP004611,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,2,0,2,6,0,6,S.T. MATERNIDAD GUISSET,"CONGRESO NO 137, COL. FEDERAL",15700.0,EN OPERACION,-99.0867613,19.41747,SEGUNDO NIVEL
7215,DFSMP004635,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,4,0,4,5,0,5,CLÍNICA CANAL DEL NORTE,"CANAL DEL NORTE 417, COL. 20 DE NOVIEMBRE",15300.0,EN OPERACION,-99.10759767,19.44815534,SEGUNDO NIVEL
7216,DFSMP004640,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,6,0,6,9,0,9,CLINICA MEDICA EDYBE S.C.,"ORIENTE 152 NO.96, COL. MOCTEZUMA 2DA. SECCIÓN",99999.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7217,DFSMP004652,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,6,0,6,7,0,7,SALUD INTEGRA MOCTEZUMA,"CALZADA IGNACIO ZARAGOZA 66, COL. MOCTEZUMA 1ERA. SECCIÓN",99999.0,EN OPERACION,-99.10724613,19.42596214,SEGUNDO NIVEL
7221,DFSMP004693,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,9,0,9,9,0,9,URGENCIAS MÉDICO QUIRÚRGICAS SANATORIO MATERNIDAD SA DE CV,"NORTE 176 NO. 547, COL. PENSADOR MEXICANO",15510.0,EN OPERACION,-99.087242,19.4420416,SEGUNDO NIVEL
7222,DFSMP004705,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,8,0,8,10,0,10,UNIDAD DE MÉDICINA INTEGRAL SA DE CV,"DR. CARMONA Y VALLE 135, COL. DOCTORES",99999.0,EN OPERACION,-99.15323163,19.42032061,SEGUNDO NIVEL
7223,DFSMP004710,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,2,0,2,3,0,3,CLÍNICA MEDICA GUADALUPE,"ALAMOS 36 COL., SAN LORENZO XICOTENCATL",99999.0,EN OPERACION,-99.0395881,19.390248,SEGUNDO NIVEL
7224,DFSMP004722,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,1,0,1,2,0,2,DR JULIO ÁNGEL ESPINOZA,"BATALLON FIJO DE VERACRUZ NO 40, COL. EJERCITO DE ORIENTE II",9230.0,EN OPERACION,-99.0368867,19.3793167,SEGUNDO NIVEL
7226,DFSMP004746,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SMP,NO ESPECIFICADO,1,0,1,5,0,5,CLÍNICA SAN FELIPE,"MAYAS N° 5 COL., OBRERA",99999.0,EN OPERACION,-99.13913948929803,19.419713263006425,SEGUNDO NIVEL
7227,DFSMP004751,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,2,0,2,2,0,2,SERVICIOS MÉDICOS INTEGRALES DE ESPECIALIDAD,"AV. ZARAGOZA 118, COL. MOCTEZUMA 1ERA. SECCIÓN",99999.0,EN OPERACION,-99.1047967,19.424718,SEGUNDO NIVEL
7228,DFSMP004763,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SMP,NO ESPECIFICADO,7,0,7,8,0,8,CLÍNICA MARÍA INMACULADA DE LA SALUD S.C.,"TIZAYUCA 26, COL. AMPLIACIÓN MICHOACANA",15250.0,EN OPERACION,-99.1119733,19.4477171,SEGUNDO NIVEL
7229,DFSMP004775,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SMP,NO ESPECIFICADO,3,0,3,6,0,6,CLÍNICA HOSPITAL CONSTITUCIÓN,"FRANCISCO MUJICA 48, COL. CONSTITUCIÓN 1917",99999.0,EN OPERACION,-99.0627294,19.3495852,SEGUNDO NIVEL
7231,DFSMP004792,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SMP,NO ESPECIFICADO,3,0,3,3,0,3,CLÍNICA HOSPITAL EL ÁNGEL,"CANCÚN 273, COL. HÉROES DE PADIERNA",99999.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7232,DFSMP004804,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,12,0,12,4,0,4,CLÍNICA MÉDICA COYOACÁN,"AV. TAXQUEÑA 1507, COL. PETROLERA TAXQUEÑA",99999.0,EN OPERACION,-99.13356520000002,19.3403534,SEGUNDO NIVEL
7233,DFSMP004816,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SMP,NO ESPECIFICADO,5,0,5,7,0,7,CLÍNICA ORIENTAL,"ORIENTE 245 NO 271, COL. AGRICOLA ORIENTAL",8500.0,EN OPERACION,-99.0706845,19.3945909,SEGUNDO NIVEL
7235,DFSMP004833,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SMP,NO ESPECIFICADO,3,0,3,9,0,9,SANATORIO EL REFUGIO S.A.,"DR. JOSÉ MARÍA VÉRTIZ 1247, COL. VERTIZ NARVARTE",3600.0,EN OPERACION,-99.1539492,19.3765008,SEGUNDO NIVEL
7236,DFSMP004845,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LA MAGDALENA CONTRERAS,MAGDALENA CONTRERAS,SMP,NO ESPECIFICADO,3,0,3,6,0,6,MÉDICA QUIRÚRGICA DEL SUR,"AV. MÉXICO 1000, COL. HÉROES DE PADIERNA",99999.0,EN OPERACION,-99.22523749,19.31283073,SEGUNDO NIVEL
7240,DFSMP004886,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SMP,NO ESPECIFICADO,7,0,7,21,0,21,HOSPITAL POLICLÍNICA DEL SUR S.A.,"AV. TOLUCA 168, COL. OLIVAR DE LOS PADRES",1780.0,EN OPERACION,-99.20780373,19.34096929,SEGUNDO NIVEL
7241,DFSMP004891,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,2,0,2,3,0,3,ST CLÍNICA NUESTRA SEÑORA DE LOS ÁNGELES,"SUR 159 NO 2108, COL. GABRIEL RAMOS MILLAN",8000.0,EN OPERACION,-99.09521606756243,19.391835664264896,SEGUNDO NIVEL
7242,DFSMP004903,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,5,0,5,7,0,7,INFRAESTRUCTURA MÉDICA SC,"AV CENTRAL NO 17, COL. PANTITLAN",8100.0,EN OPERACION,-99.07037073,19.40764629,SEGUNDO NIVEL
7243,DFSMP004915,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SMP,NO ESPECIFICADO,1,0,1,2,0,2,UNIDAD MÉDICA SAN JOSÉ,"HOJA SECA MZA.117 LT.909, COL. SAN JOSÉ",99999.0,EN OPERACION,-98.99740764,19.27748926,SEGUNDO NIVEL
7250,DFSMP004985,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SMP,NO ESPECIFICADO,4,0,4,4,0,4,ST CLÍNICA MÉDICO QUIRÚRGICA,"ZAPOTLA NO 112 BIS, COL. BARRIO ZAPOTLA",8610.0,EN OPERACION,-99.0017,19.4215,SEGUNDO NIVEL
7258,DFSMP005060,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SMP,NO ESPECIFICADO,1,0,1,4,0,4,CLÍNICA SANTA MARÍA,LAGO ATITLAN 7406,11260.0,EN OPERACION,-99.2052758,19.453002,SEGUNDO NIVEL
